,Image,F1,Jaccard,Recall,Precision,Accuracy
0,243.png,0.9555661729574773,0.9149130832570905,0.983284169124877,0.929368029739777,0.9985809326171875
1,2252.png,0.8515625,0.7414965986394558,0.7512060647829083,0.9828674481514879,0.99420166015625
2,448.png,0.7670527670527671,0.6221294363256785,0.6300211416490487,0.9802631578947368,0.9972381591796875
3,647.png,0.8199697428139183,0.6948717948717948,0.7832369942196532,0.8603174603174604,0.9945526123046875
4,1737.png,0.9256619144602851,0.861611374407583,0.9126506024096386,0.9390495867768595,0.997772216796875
5,1264.png,0.9347536617842876,0.8775,0.9777158774373259,0.8954081632653061,0.9992523193359375
6,2205.png,0.6787252368647717,0.5136897001303781,0.6735042735042736,0.6840277777777778,0.9943084716796875
7,1506.png,0.9095200629425649,0.834054834054834,0.9160063391442155,0.903125,0.9982452392578125
8,2847.png,0.828804347826087,0.7076566125290024,0.7345857418111753,0.9507481296758105,0.990386962890625
9,911.png,0.6277372262773724,0.4574468085106383,0.45851755526658,0.994920993227991,0.9680938720703125
10,2921.png,0.8520489622139436,0.742234585071859,0.839098532494759,0.8654054054054054,0.99151611328125
11,1217.png,0.01904761904761905,0.009615384615384616,0.009615384615384616,1.0,0.9952850341796875
12,1643.png,0.8098318240620958,0.6804347826086956,0.6879120879120879,0.9842767295597484,0.9977569580078125
13,624.png,0.0,0.0,0.0,0.0,0.9816436767578125
14,1453.png,0.9071332436069987,0.8300492610837439,0.9970414201183432,0.8320987654320988,0.9989471435546875
15,985.png,0.4687045123726346,0.3060836501901141,0.4170984455958549,0.5348837209302325,0.9944305419921875
16,2081.png,0.1971830985915493,0.109375,0.11336032388663968,0.7567567567567568,0.99652099609375
17,1002.png,0.9464788732394367,0.8983957219251337,0.9385474860335196,0.9545454545454546,0.999420166015625
18,2090.png,0.44948453608247424,0.2898936170212766,0.35130383826545564,0.6238293444328824,0.9551849365234375
19,625.png,0.9488563351323567,0.9026894865525672,0.9089118660758247,0.9924731182795699,0.9969635009765625
20,2445.png,0.36551724137931035,0.22362869198312235,0.22362869198312235,1.0,0.9635009765625
21,1210.png,0.3709949409780775,0.2277432712215321,0.2328042328042328,0.9128630705394191,0.988616943359375
22,2787.png,0.7732318426895021,0.6302998965873836,0.761875,0.784932388924662,0.9890899658203125
23,1531.png,0.43121149897330596,0.27486910994764396,0.2774108322324967,0.967741935483871,0.991546630859375
24,444.png,0.9451476793248944,0.896,0.9004019651630192,0.994573260976813,0.996429443359375
25,2009.png,0.48777348777348767,0.3225531914893617,0.34407625964593735,0.8375690607734807,0.9757080078125
26,1282.png,0.847191011235955,0.7348927875243665,0.7686034658511722,0.9436795994993742,0.995849609375
27,575.png,0.9661903102126177,0.9345920431557654,0.99,0.943498978897209,0.9985198974609375
28,18.png,0.9705583756345177,0.9428007889546351,0.9755102040816327,0.9656565656565657,0.9995574951171875
29,2653.png,0.8971618134906008,0.8135026737967914,0.8151373074346953,0.9975409836065574,0.9957427978515625
30,590.png,0.6715719063545151,0.5055387713997986,0.5060483870967742,0.9980119284294234,0.9925079345703125
31,1948.png,0.0,0.0,0.0,0.0,0.9817047119140625
32,1346.png,0.8608058608058607,0.7556270096463023,0.8867924528301887,0.8362989323843416,0.99884033203125
33,2596.png,0.0,0.0,0.0,0.0,0.950286865234375
34,1442.png,0.8845247446975649,0.7929577464788733,0.9791304347826087,0.8065902578796562,0.9977569580078125
35,2704.png,0.9120559114735003,0.8383297644539615,0.9200940070505288,0.9041570438799076,0.9976959228515625
36,3038.png,0.5927552140504939,0.42121684867394693,0.8411214953271028,0.4576271186440678,0.988677978515625
37,2967.png,0.762277270751847,0.6158707865168539,0.6993620414673046,0.8376313276026743,0.9916534423828125
38,1974.png,0.0,0.0,0.0,0.0,0.996368408203125
39,1656.png,0.7449392712550608,0.5935483870967742,0.968421052631579,0.6052631578947368,0.998077392578125
40,2530.png,0.0,0.0,0.0,0.0,0.99139404296875
41,2195.png,0.7298082510168507,0.5745654162854529,0.9646697388632872,0.5869158878504673,0.9929046630859375
42,2114.png,0.9298519095869057,0.8689002184996358,0.8990203466465713,0.9628732849071832,0.99725341796875
43,295.png,0.9559559559559558,0.9156279961649089,1.0,0.9156279961649089,0.9986572265625
44,2995.png,0.7533003300330035,0.6042356055592323,0.7557947019867549,0.7508223684210527,0.990875244140625
45,108.png,0.3415589502546024,0.20595181861124232,0.20595181861124232,1.0,0.9743499755859375
46,2225.png,0.5794094173982443,0.40786516853932586,0.4110985277463194,0.981081081081081,0.983917236328125
47,2797.png,0.28493150684931506,0.16613418530351437,0.1883008356545961,0.5852813852813853,0.9482269287109375
48,759.png,0.3050847457627119,0.18,0.2559880239520958,0.37748344370860926,0.976226806640625
49,529.png,0.9672284644194756,0.9365367180417045,0.9503219871205152,0.9847473784556721,0.998931884765625
50,1179.png,0.9455727051177905,0.8967642526964561,0.9165354330708662,0.9765100671140939,0.9989776611328125
51,1367.png,0.6446578631452581,0.47564216120460584,1.0,0.47564216120460584,0.990966796875
52,1851.png,0.10857142857142857,0.05740181268882175,0.05740181268882175,1.0,0.990478515625
53,1020.png,0.949271137026239,0.9034406215316315,0.9975490196078431,0.9054505005561735,0.9986724853515625
54,1693.png,0.7900287631831255,0.652931854199683,1.0,0.652931854199683,0.9966583251953125
55,175.png,0.9413067552602438,0.8891213389121339,0.9953161592505855,0.8928571428571429,0.9991912841796875
56,2394.png,0.024808033077377438,0.012559808612440191,0.012559808612440191,1.0,0.9748077392578125
57,2694.png,0.6750666343590986,0.5095098756400878,0.8452669902912622,0.5619201290843082,0.9795379638671875
58,2220.png,0.0,0.0,0.0,0.0,0.96124267578125
59,2367.png,0.5324840764331211,0.3628472222222222,0.36744022503516177,0.9666975023126735,0.9720001220703125
60,567.png,0.9373805985990236,0.8821414302836597,0.887459807073955,0.9932523616734144,0.9954986572265625
61,483.png,0.9490790899241605,0.9030927835051547,0.9439655172413793,0.954248366013072,0.998565673828125
62,905.png,0.9525669642857142,0.9094299413958444,0.9232017306652245,0.9838616714697407,0.997406005859375
63,553.png,0.8923573735199138,0.8056365403304179,0.8175542406311637,0.9822274881516587,0.9969482421875
64,875.png,0.8181296615031555,0.6922330097087379,0.6956097560975609,0.9930362116991643,0.9951629638671875
65,181.png,0.9761513157894738,0.9534136546184739,0.9850622406639005,0.967400162999185,0.999114990234375
66,1277.png,0.9643779039752195,0.9312063808574277,0.9708939708939709,0.9579487179487179,0.9989471435546875
67,688.png,0.0,0.0,0.0,0.0,0.9912567138671875
68,2237.png,0.6687797147385103,0.5023809523809524,0.5171568627450981,0.9461883408071748,0.9968109130859375
69,1345.png,0.9331651954602773,0.8747044917257684,0.8894230769230769,0.9814323607427056,0.9991912841796875
70,2877.png,0.1430793157076205,0.07705192629815745,0.07705192629815745,1.0,0.983184814453125
71,1006.png,0.8193548387096774,0.6939890710382514,0.9621212121212122,0.7134831460674157,0.9974365234375
72,347.png,0.9340016708437762,0.8761755485893417,0.8958333333333334,0.9755671902268761,0.997589111328125
73,1873.png,0.8605291005291006,0.7552005943536404,0.7753623188405797,0.9667142177841179,0.9899444580078125
74,491.png,0.9846153846153847,0.9696969696969697,0.9781659388646288,0.9911504424778761,0.99957275390625
75,2412.png,0.7840842598010531,0.6448508180943214,0.6448508180943214,1.0,0.9943695068359375
76,2946.png,0.9422694094226942,0.890840652446675,0.9441489361702128,0.9403973509933775,0.997344970703125
77,297.png,0.0149812734082397,0.007547169811320755,0.007547169811320755,1.0,0.9959869384765625
78,51.png,0.9438058748403576,0.8935912938331319,0.9939475453934096,0.8984802431610942,0.997314453125
79,2153.png,0.0,0.0,0.0,0.0,0.9824371337890625
80,2972.png,0.6412078152753108,0.4718954248366013,0.49519890260631,0.9093198992443325,0.99383544921875
81,1302.png,0.8620689655172413,0.7575757575757576,1.0,0.7575757575757576,0.998779296875
82,1401.png,0.0,0.0,0.0,0.0,0.9917144775390625
83,1460.png,0.47267759562841527,0.3094812164579606,0.3117117117117117,0.9774011299435028,0.994110107421875
84,57.png,0.8695652173913042,0.7692307692307693,0.8118081180811808,0.9361702127659575,0.998992919921875
85,3034.png,0.7356482777933352,0.5818383167220377,0.6188457008244994,0.9068001380738695,0.97119140625
86,3014.png,0.0,0.0,0.0,0.0,0.980316162109375
87,1535.png,0.9272300469483568,0.8643326039387309,0.9587378640776699,0.8977272727272727,0.999053955078125
88,1976.png,0.0,0.0,0.0,0.0,0.988677978515625
89,1390.png,0.9320113314447592,0.8726790450928382,0.8855989232839838,0.9835575485799701,0.99853515625
90,1067.png,0.0,0.0,0.0,0.0,0.9927520751953125
91,2944.png,0.5542337298810357,0.38334946757018395,0.38634146341463416,0.9801980198019802,0.9902801513671875
92,2691.png,0.9159309021113243,0.8449008498583569,0.9966583124477861,0.8473011363636364,0.9966583251953125
93,753.png,0.9342214820982514,0.8765625,0.9672413793103448,0.9033816425120773,0.9987945556640625
94,2020.png,0.6788154897494306,0.5137931034482759,0.6286919831223629,0.7376237623762376,0.9849395751953125
95,1724.png,0.9236363636363636,0.8581081081081081,0.951310861423221,0.8975265017667845,0.999359130859375
96,2648.png,0.0,0.0,0.0,0.0,0.9950408935546875
97,1357.png,0.9559533958510941,0.9156232988568318,0.9982195845697329,0.9171210468920392,0.9976348876953125
98,1176.png,0.08943089430894309,0.04680851063829787,0.04680851063829787,1.0,0.99658203125
99,1083.png,0.019455252918287935,0.009823182711198428,0.009823182711198428,1.0,0.9923095703125
100,2443.png,0.0,0.0,0.0,0.0,0.9712982177734375
101,458.png,0.9748816891153986,0.9509943181818182,0.9802342606149341,0.9695872556118754,0.9989471435546875
102,1533.png,0.7674858223062382,0.6226993865030674,0.6904761904761905,0.8638297872340426,0.9981231689453125
103,2892.png,0.9429657794676807,0.8920863309352518,0.96875,0.9185185185185185,0.9981689453125
104,2642.png,0.0,0.0,0.0,0.0,0.996246337890625
105,870.png,0.9412844036697248,0.8890814558058926,0.9884393063583815,0.8984238178633975,0.9990234375
106,852.png,0.9698492462311556,0.9414634146341463,0.9796954314720813,0.9601990049751243,0.9996337890625
107,1845.png,0.937046004842615,0.8815489749430524,0.9508599508599509,0.9236276849642004,0.9984130859375
108,344.png,0.9529130087789306,0.9100609756097561,0.9372056514913658,0.9691558441558441,0.998199462890625
109,1402.png,0.9186206896551724,0.8494897959183674,0.8494897959183674,1.0,0.9990997314453125
110,1772.png,0.14814814814814814,0.08,0.08,1.0,0.996490478515625
111,254.png,0.9730458221024259,0.94750656167979,0.9730458221024259,0.9730458221024259,0.99969482421875
112,1495.png,0.9248484848484849,0.8602029312288614,0.8955399061032864,0.956140350877193,0.99810791015625
113,2745.png,0.4679746105020196,0.3054613935969868,0.3113243761996161,0.9419279907084785,0.97186279296875
114,1631.png,0.9515331355093967,0.9075471698113208,0.9979253112033195,0.9092627599243857,0.998504638671875
115,333.png,0.9605488850771869,0.9240924092409241,0.9621993127147767,0.958904109589041,0.9996490478515625
116,2457.png,0.3607159247361175,0.2200447928331467,0.2202914798206278,0.9949367088607595,0.957489013671875
117,1133.png,0.7771317829457364,0.6354992076069731,0.6354992076069731,1.0,0.996490478515625
118,509.png,0.9197080291970803,0.8513513513513513,0.9742268041237113,0.8709677419354839,0.99798583984375
119,2382.png,0.5298850574712644,0.3604378420641126,0.3969575200918484,0.7966589861751152,0.962554931640625
120,2321.png,0.0,0.0,0.0,0.0,0.9951629638671875
121,678.png,0.9500203169443316,0.9047987616099071,0.912568306010929,0.9906779661016949,0.9981231689453125
122,1373.png,0.7945516458569807,0.6591337099811676,1.0,0.6591337099811676,0.9972381591796875
123,69.png,0.0029585798816568047,0.0014814814814814814,0.0014814814814814814,1.0,0.989715576171875
124,2826.png,0.9322210636079249,0.873046875,0.9103869653767821,0.9551282051282052,0.9990081787109375
125,986.png,0.8280254777070063,0.7065217391304348,0.7090909090909091,0.9948979591836735,0.9987640380859375
126,1649.png,0.9532710280373832,0.9107142857142857,0.9550561797752809,0.9514925373134329,0.999237060546875
127,96.png,0.9090909090909091,0.8333333333333334,0.9863945578231292,0.8430232558139535,0.9986724853515625
128,1276.png,0.9701327433628318,0.9419978517722879,0.9932049830124575,0.9481081081081081,0.999176025390625
129,58.png,0.0,0.0,0.0,0.0,0.996490478515625
130,910.png,0.7227353114560817,0.5658461538461539,0.5704094292803971,0.986058981233244,0.9784698486328125
131,1409.png,0.0,0.0,0.0,0.0,0.99713134765625
132,2462.png,0.13967310549777118,0.07507987220447285,0.1649122807017544,0.1211340206185567,0.982330322265625
133,1835.png,0.9053420805998125,0.827054794520548,0.8444055944055944,0.9757575757575757,0.9984588623046875
134,1748.png,0.9034090909090909,0.8238341968911918,1.0,0.8238341968911918,0.999481201171875
135,2447.png,0.7483210745123121,0.5978538579458355,0.5978538579458355,1.0,0.9879913330078125
136,1973.png,0.611764705882353,0.4406779661016949,0.4626334519572954,0.9027777777777778,0.994964599609375
137,1902.png,0.5860238832375054,0.4144510478573663,0.5936379928315412,0.5786026200873362,0.971435546875
138,409.png,0.9700996677740864,0.9419354838709677,0.9684908789386402,0.9717138103161398,0.9989013671875
139,3037.png,0.8958333333333333,0.8113207547169812,0.9825268817204301,0.8231981981981982,0.997406005859375
140,830.png,0.9420783645655877,0.8904991948470209,0.9178423236514522,0.9676290463692039,0.9979248046875
141,454.png,0.9484536082474226,0.9019607843137255,0.9639115250291036,0.9334836527621195,0.998626708984375
142,2402.png,0.0,0.0,0.0,0.0,0.986724853515625
143,2265.png,0.6750837413037877,0.5095293660054454,0.5998168498168498,0.7719505008839128,0.9807586669921875
144,2913.png,0.0,0.0,0.0,0.0,0.9925384521484375
145,684.png,0.9521462312589855,0.9086632693061545,0.9165678133649664,0.9905982905982906,0.9964447021484375
146,2624.png,0.6666666666666667,0.5,0.525974025974026,0.9101123595505618,0.99505615234375
147,627.png,0.68366124893071,0.5193657395373018,0.5280126849894292,0.9694323144104804,0.9717864990234375
148,313.png,0.9679690249912003,0.9379263301500682,0.960195530726257,0.9758694109297374,0.9986114501953125
149,2925.png,0.0,0.0,0.0,0.0,0.9963531494140625
150,1583.png,0.7954954954954956,0.6604338070306657,0.6634109691960932,0.9932508436445444,0.993072509765625
151,496.png,0.9577689243027888,0.918960244648318,0.9554848966613673,0.9600638977635783,0.9991912841796875
152,1178.png,0.9526542324246772,0.9095890410958904,0.972181551976574,0.9338959212376934,0.998992919921875
153,903.png,0.0,0.0,0.0,0.0,0.9505615234375
154,1813.png,0.459119496855346,0.2979591836734694,0.3067226890756303,0.9125,0.99737548828125
155,2522.png,0.6765039727582293,0.5111492281303602,0.9071537290715372,0.539366515837104,0.991302490234375
156,435.png,0.920611798980335,0.8529014844804319,0.9984202211690363,0.8540540540540541,0.9983367919921875
157,84.png,0.8036869974504804,0.6718032786885246,0.6773553719008264,0.9879459980713597,0.9847259521484375
158,1503.png,0.9424528301886792,0.8911685994647636,0.9224376731301939,0.9633558341369335,0.998138427734375
159,1986.png,0.6924242424242425,0.52954808806489,0.5889175257731959,0.8400735294117647,0.993804931640625
160,1488.png,0.0,0.0,0.0,0.0,0.9968109130859375
161,937.png,0.9597113650030067,0.922543352601156,0.9937733499377335,0.9279069767441861,0.9989776611328125
162,2320.png,0.0,0.0,0.0,0.0,0.978973388671875
163,50.png,0.9260213470739787,0.86223440712817,0.989771833202203,0.8699861687413555,0.9969329833984375
164,664.png,0.963991769547325,0.9304865938430983,0.9780793319415448,0.9503042596348884,0.998931884765625
165,1588.png,0.47045871559633023,0.30758157389635316,0.30802498798654493,0.9953416149068323,0.9779815673828125
166,2133.png,0.87321505841627,0.7749615975422427,0.9218821379625399,0.8294286888614879,0.991058349609375
167,3018.png,0.7124511446119486,0.5533391153512576,0.5813211845102506,0.9199711607786589,0.984283447265625
168,476.png,0.9113924050632912,0.8372093023255814,0.9818181818181818,0.8503937007874016,0.999359130859375
169,597.png,0.0,0.0,0.0,0.0,0.996673583984375
170,230.png,0.9247606019151846,0.8600508905852418,0.8825065274151436,0.9712643678160919,0.9991607666015625
171,609.png,0.8765294771968855,0.7801980198019802,0.7908999665439946,0.982952182952183,0.989837646484375
172,282.png,0.9290495314591699,0.8675,0.9914285714285714,0.8740554156171285,0.9991912841796875
173,2870.png,0.7463902258422807,0.5953927938570585,0.5960969840331165,0.998019801980198,0.979095458984375
174,686.png,0.7952249770431588,0.6600609756097561,0.6702786377708978,0.9774266365688488,0.9965972900390625
175,2264.png,0.9249343832020998,0.8603515625,0.8939624556062912,0.9581294181620446,0.995635986328125
176,1960.png,0.0,0.0,0.0,0.0,0.9810943603515625
177,1646.png,0.8857677902621722,0.7949579831932773,0.8312829525483304,0.9478957915831663,0.998138427734375
178,794.png,0.43304306895740174,0.2763592670471613,0.2763592670471613,1.0,0.9632415771484375
179,2661.png,0.41028638223261255,0.2580882352941177,0.2580882352941177,1.0,0.9846038818359375
180,1324.png,0.9078947368421053,0.8313253012048193,0.8961038961038961,0.92,0.999359130859375
181,2505.png,0.31539424280350437,0.18722139673105498,0.5556780595369349,0.22018348623853212,0.96661376953125
182,1659.png,0.4712041884816754,0.3082191780821918,0.31690140845070425,0.9183673469387755,0.9984588623046875
183,76.png,0.9778028592927014,0.9565697460434303,0.9840969329799318,0.971588785046729,0.998199462890625
184,2459.png,0.38746438746438744,0.24028268551236748,0.24028268551236748,1.0,0.9639129638671875
185,2907.png,0.0,0.0,0.0,0.0,0.97576904296875
186,2873.png,0.06717557251908396,0.03475513428120063,0.11398963730569948,0.047619047619047616,0.9906768798828125
187,2849.png,0.8776462145676355,0.7819693094629157,0.7864951768488746,0.9926948051948052,0.989593505859375
188,2033.png,0.9057093425605537,0.8276679841897233,0.9858757062146892,0.8376,0.996673583984375
189,507.png,0.9799518845228548,0.960691823899371,0.9765583377730421,0.9833690987124464,0.9988555908203125
190,1515.png,0.770053475935829,0.6260869565217392,0.6297376093294461,0.9908256880733946,0.9980316162109375
191,1498.png,0.31217838765008576,0.18495934959349594,0.18495934959349594,1.0,0.9938812255859375
192,11.png,0.9566037735849057,0.9168173598553345,0.9863813229571985,0.9285714285714286,0.997894287109375
193,2955.png,0.0,0.0,0.0,0.0,0.989990234375
194,669.png,0.9648106904231626,0.9320137693631669,0.9990774907749077,0.9328165374677002,0.9987945556640625
195,2210.png,0.6649404453650959,0.49806051202482543,0.5255832992222677,0.904862579281184,0.980255126953125
196,1714.png,0.0,0.0,0.0,0.0,0.9959259033203125
197,1653.png,0.0,0.0,0.0,0.0,0.997314453125
198,1600.png,0.8567901234567902,0.7494600431965442,0.8463414634146341,0.8675,0.99822998046875
